is_positive,mentions_money,mentions_update,review_length,thumbsUpCount,is_weekend
0,1,1,67,2,0
1,0,0,48,0,0
1,0,1,45,0,0
1,0,0,51,0,0
1,0,0,73,0,0
0,1,0,67,2,0
1,0,1,55,0,0
0,1,1,71,123,0
1,0,0,59,0,0
1,0,0,44,0,0
1,0,0,44,0,0
0,1,0,62,85,0
1,0,0,73,0,0
1,1,0,69,5,0
1,1,1,43,1,0
0,1,0,83,0,0
1,1,0,59,3,0
1,0,1,87,20,0
0,0,1,99,2,0
1,1,0,56,0,0
1,0,0,54,0,0
1,0,1,35,0,0
0,0,0,35,0,0
1,1,1,45,0,0
1,1,1,43,1,0
1,0,0,49,0,0
1,0,0,79,0,0
1,0,0,61,14,0
1,0,1,48,7,0
0,1,1,45,0,0
1,0,0,103,0,0
1,1,0,76,0,0
1,0,1,49,0,0
1,0,0,45,0,0
1,0,0,57,0,0
0,1,0,48,0,0
1,0,0,34,0,0
0,1,0,52,0,0
0,1,1,81,2,0
1,0,1,53,0,0
1,0,1,50,0,0
0,1,1,86,0,0
1,0,0,56,0,0
1,0,0,79,7,0
1,0,0,43,0,0
0,1,1,69,0,0
1,0,0,64,0,0
1,1,0,46,0,0
1,0,0,57,0,0
0,1,0,65,5,0
0,1,1,57,0,0
0,0,0,38,0,0
0,0,0,51,1,0
1,0,0,54,0,0
1,0,0,50,2,0
1,0,0,49,0,0
0,0,1,49,0,0
1,0,0,93,0,0
0,1,1,42,4,0
1,0,0,64,0,0
1,0,1,52,0,0
1,1,1,48,0,0
1,0,0,40,0,0
1,0,1,33,0,0
1,1,0,58,0,0
1,0,0,58,0,0
0,0,1,47,1,0
0,1,1,81,1,0
0,1,1,79,0,0
1,0,1,52,0,0
0,1,1,53,0,0
1,0,0,41,0,0
1,0,1,45,0,0
0,1,1,69,0,0
0,0,1,40,0,0
1,0,1,67,0,0
1,0,1,50,0,0
1,0,0,46,0,0
1,0,0,78,7,0
1,0,1,93,2,0
1,0,1,95,7,0
1,0,0,44,0,0
1,0,0,49,0,0
0,1,0,72,9,0
0,0,1,57,1,0
1,1,0,73,1,0
1,1,0,49,0,0
1,0,0,44,0,0
0,1,0,42,0,0
0,0,1,49,0,0
0,0,0,98,1,0
0,0,0,43,1,0
1,0,0,43,0,0
0,1,0,63,0,0
1,0,0,42,0,0
1,0,0,48,0,0
0,1,0,39,0,0
1,1,1,85,0,0
0,0,1,78,4,0
1,0,1,37,0,0
0,0,1,43,5,0
0,1,0,93,0,0
1,1,1,39,0,0
0,1,0,88,0,0
0,1,0,67,4,0
0,1,1,85,0,0
0,1,1,41,1,0
1,0,1,45,0,0
1,1,0,80,5,0
0,1,1,73,0,0
1,1,0,101,0,0
0,1,1,93,6,0
1,0,1,64,0,0
1,0,1,62,0,0
0,0,1,61,0,0
1,0,0,55,0,0
1,1,1,38,0,0
0,1,0,78,0,0
1,0,0,70,0,0
1,0,0,53,0,0
0,0,0,97,17,0
1,0,0,49,0,0
1,1,1,83,0,0
1,0,0,42,0,0
1,0,1,81,0,0
0,0,1,50,1,0
1,0,0,62,0,0
1,0,0,90,1,0
1,0,0,49,0,0
0,0,1,42,1,0
1,0,0,56,0,0
0,1,0,47,1,0
0,0,0,60,0,0
1,0,0,63,0,0
0,0,1,71,0,0
1,0,0,83,0,0
0,0,0,55,1,0
0,1,0,73,0,0
0,0,1,43,9,0
1,0,0,46,0,0
1,1,1,38,1,0
0,0,0,33,0,0
1,0,0,40,0,0
0,1,1,41,0,0
0,0,0,40,1,0
1,0,0,55,1,0
0,0,1,42,2,0
1,0,0,70,0,0
1,0,0,48,0,0
1,0,0,84,0,0
1,1,0,87,1,0
0,1,0,98,0,0
1,1,0,99,0,0
0,0,1,38,0,0
0,1,0,57,2,0
0,0,0,47,3,0
0,1,1,41,10,0
1,0,0,38,0,0
1,0,1,39,0,0
0,0,0,39,0,0
0,0,0,104,1,0
1,0,0,48,0,0
1,0,1,71,0,0
1,0,1,79,0,0
1,0,0,35,0,0
1,1,1,46,3,0
1,0,1,57,2,0
1,0,0,69,0,0
0,1,0,53,0,0
1,0,0,92,102,0
1,0,0,83,0,0
1,0,1,38,1,0
1,0,0,51,0,0
1,0,0,62,0,0
0,1,1,44,37,0
1,0,0,52,0,0
1,1,1,77,6,0
0,0,1,73,282,0
1,1,0,44,0,0
1,1,0,72,0,0
0,0,0,73,0,0
1,0,0,51,0,0
1,0,0,47,0,0
0,1,0,89,0,0
0,1,1,43,3,0
1,0,1,42,0,0
1,0,0,56,0,0
1,0,1,48,4,0
1,0,1,81,0,0
1,0,0,43,90,0
0,0,0,92,0,0
0,0,1,88,2,0
0,0,1,93,129,0
0,0,1,40,0,0
1,0,0,46,0,0
0,0,0,97,6,0
1,0,0,38,0,0
1,0,0,56,0,0
1,0,0,40,0,0
1,1,0,84,0,0
1,0,0,52,0,0
1,0,0,75,0,0
1,0,0,44,0,0
0,0,1,43,1,0
1,0,1,58,1,0
0,0,0,58,0,0
1,0,1,56,0,0
0,1,1,55,2,0
1,0,0,42,0,0
1,0,1,55,1,0
0,0,0,44,0,0
1,0,0,77,0,0
1,0,1,61,0,0
0,1,0,50,0,0
1,0,0,64,0,0
1,0,0,43,11,0
0,0,1,57,9,0
1,0,1,64,0,0
0,0,1,59,0,0
1,0,0,49,0,0
1,0,1,63,0,0
0,0,0,48,0,0
1,1,0,28,0,0
1,0,1,94,0,0
0,0,0,43,1,0
1,0,0,56,0,0
0,1,0,84,22,0
1,0,1,91,0,0
0,0,0,55,3,0
1,0,0,41,0,0
1,0,0,61,0,0
0,0,1,69,1,0
1,0,1,46,0,0
0,1,0,51,1,0
1,0,0,47,0,0
1,0,0,49,0,0
0,1,0,46,0,0
1,1,1,33,0,0
0,1,0,38,0,0
1,1,0,79,0,0
1,0,0,55,0,0
1,0,0,42,0,0
1,0,0,40,8,0
1,1,0,39,10,0
0,0,0,51,21,0
1,0,0,55,0,0
0,1,0,90,3,0
0,0,0,90,97,0
0,1,1,82,0,0
1,0,0,53,0,0
0,0,0,64,1,0
1,0,1,44,0,0
1,0,0,50,0,0
0,0,0,104,1,0
1,0,1,42,0,0
0,1,1,97,1,0
1,1,1,42,0,0
1,0,0,41,0,0
1,0,0,52,0,0
1,0,0,38,0,0
1,0,0,56,0,0
0,0,0,34,0,0
1,1,0,67,0,0
0,0,1,45,0,0
0,1,0,63,0,0
1,0,0,49,0,0
1,0,0,38,0,0
1,0,1,45,0,0
1,0,1,74,0,0
0,0,0,54,3,0
1,0,0,41,0,0
0,0,0,53,0,0
0,1,0,40,0,0
0,0,0,58,0,0
0,1,0,45,18,0
0,1,0,57,0,0
1,0,0,48,1,0
1,0,0,59,0,0
1,0,0,48,0,0
1,0,1,92,0,0
0,1,1,53,0,0
1,0,0,58,0,0
1,1,1,59,0,0
0,1,1,56,1,0
0,0,0,42,2,0
0,0,0,60,0,0
0,1,1,80,0,0
0,0,1,86,0,0
0,1,1,102,1,0
0,0,1,91,8,0
1,0,1,76,0,0
0,0,0,91,0,0
0,0,0,41,0,0
1,0,0,49,0,0
0,1,1,88,0,0
1,0,1,53,0,0
1,0,0,38,1,0
1,0,1,60,0,0
1,0,0,54,1,0
1,0,0,45,0,0
1,0,0,50,0,0
1,0,0,35,0,0
1,0,0,49,0,0
1,0,0,46,0,0
1,0,0,47,0,0
1,0,0,61,0,0
1,0,0,45,0,0
0,1,1,67,0,0
1,1,0,70,0,0
1,0,1,54,0,0
1,0,0,37,0,0
0,1,0,50,0,0
1,0,0,31,0,0
1,0,0,58,0,0
1,1,0,55,0,0
0,1,0,64,2,0
0,1,1,102,0,0
1,0,0,70,0,0
1,0,1,41,1,0
1,0,0,54,0,0
0,1,1,95,5,0
1,0,0,66,0,0
1,0,0,64,0,0
1,0,0,35,0,0
0,0,1,66,2,0
1,0,0,51,0,0
1,0,1,25,0,0
1,1,0,50,0,0
0,1,1,30,1,0
0,0,1,92,2,0
1,0,0,41,0,0
1,0,1,58,0,0
1,0,0,94,0,0
0,0,0,89,0,0
1,0,0,74,150,0
0,0,1,32,6,0
0,1,0,77,1,0
0,1,0,40,0,0
0,0,1,39,0,0
0,1,0,82,0,0
0,0,1,42,0,0
1,0,0,53,0,0
1,0,1,51,0,0
1,0,1,40,0,0
1,1,0,44,0,0
0,0,0,90,0,0
1,0,1,67,0,0
1,0,0,52,0,0
0,0,1,44,1,0
1,0,0,42,0,0
0,0,0,42,0,0
1,0,1,46,0,0
0,0,0,43,0,0
1,0,0,68,0,0
0,1,1,44,2,0
0,1,1,83,1,0
1,0,0,64,0,0
1,0,0,66,0,0
1,0,1,51,0,0
1,0,0,87,0,0
1,1,1,35,0,0
1,1,1,45,0,0
1,0,1,49,0,0
1,0,1,71,0,0
1,0,1,39,0,0
1,0,1,38,0,0
1,0,0,42,0,0
1,1,0,76,0,0
1,0,0,60,0,0
0,1,1,43,0,0
1,0,0,46,0,0
0,1,1,102,0,0
0,1,0,92,0,0
1,0,1,51,0,0
1,0,0,35,0,0
1,0,0,75,0,0
0,1,0,85,0,0
1,0,0,94,11,0
0,1,1,53,1,0
1,0,0,32,0,0
1,0,0,56,0,0
1,0,0,55,0,0
1,0,0,41,0,0
0,0,0,47,1,0
1,1,0,37,0,0
1,1,1,90,1,0
0,0,1,79,0,0
0,1,1,50,0,0
1,0,0,62,0,0
1,0,0,68,0,0
0,1,1,41,0,0
1,1,1,38,0,0
0,1,1,96,0,0
0,1,1,38,1,0
1,0,0,38,0,0
1,0,0,82,0,0
0,1,1,84,7,0
1,0,1,78,2,0
1,0,1,39,0,0
1,0,0,74,0,0
0,1,0,37,2,0
1,0,0,35,0,0
1,0,0,53,0,0
1,0,0,34,0,0
1,0,1,44,4,0
0,1,1,64,0,0
0,1,1,62,0,0
1,0,0,43,0,0
1,0,0,36,0,0
1,0,1,96,0,0
0,0,1,40,0,0
0,1,1,79,0,0
0,0,0,43,1,0
1,0,0,54,0,0
1,0,1,95,0,0
0,0,0,41,0,0
1,0,1,47,0,0
1,0,0,59,0,0
1,0,0,39,0,0
1,0,0,39,0,0
0,0,0,43,2,0
0,1,1,86,1,0
1,0,0,38,0,0
1,0,0,52,2,0
0,1,1,62,3,0
1,0,0,49,0,0
0,1,1,47,3,0
1,1,0,37,0,0
0,1,1,97,2,0
0,0,0,67,0,0
0,1,0,46,1,0
1,0,0,44,0,0
0,0,1,48,4,0
0,0,0,56,0,0
1,0,0,41,0,0
1,0,0,99,0,0
0,1,1,45,5,0
0,1,0,57,1,0
0,0,0,39,2,0
1,0,0,53,0,0
0,1,1,105,0,0
1,0,0,34,0,0
1,0,0,35,1,0
1,0,1,96,0,0
1,0,0,47,0,0
1,1,0,32,0,0
0,0,0,38,0,0
1,0,0,32,0,0
0,1,1,37,0,0
1,0,0,46,0,0
1,0,0,81,0,0
1,1,1,48,0,0
1,0,0,36,0,0
1,1,0,55,0,0
0,1,1,36,2,0
1,0,0,44,0,0
1,0,0,42,0,0
1,0,0,54,0,0
1,1,1,42,0,0
1,0,0,91,0,0
1,0,1,79,4,0
0,1,1,62,10,0
0,1,1,101,2,0
0,0,1,76,0,0
1,0,0,32,0,0
0,1,0,75,2,0
1,0,0,68,0,0
1,1,0,47,0,0
1,0,0,56,0,0
0,1,0,34,0,0
1,0,1,86,0,0
1,1,0,54,0,0
1,0,0,47,0,0
0,0,1,47,35,0
1,0,0,34,0,0
1,0,0,68,0,0
0,0,1,52,0,0
1,1,1,53,0,0
0,1,0,41,0,0
1,0,0,88,0,0
1,0,0,83,0,0
1,0,1,49,0,0
0,0,1,36,0,0
1,0,0,38,1,0
1,0,0,35,0,0
0,1,1,93,0,0
0,0,1,77,0,0
1,0,0,34,0,0
1,0,0,46,1,0
1,0,1,41,0,0
1,0,0,50,0,0
1,0,0,35,0,0
1,0,0,49,0,0
0,0,0,41,1,0
1,0,1,82,3,0
1,0,1,30,6,0
1,0,1,78,0,0
1,0,0,27,0,0
0,1,0,74,0,0
0,1,1,79,5,0
1,0,0,36,0,0
1,0,1,31,0,0
1,0,1,44,0,0
1,0,1,42,0,0
0,1,0,86,1,0
0,1,0,47,2,0
1,0,0,38,0,0
1,0,0,36,0,0
1,0,0,46,3,0
1,1,0,65,6,0
1,0,0,53,0,0
1,1,0,66,0,0
0,0,1,57,0,0
0,0,1,38,1,0
1,0,0,45,0,0
1,1,0,40,0,0
1,0,0,39,0,0
0,0,1,42,1,0
1,0,1,53,5,0
0,1,0,47,16,0
1,0,0,37,0,0
1,0,0,83,0,0
1,0,0,43,0,0
1,0,0,77,0,0
0,0,1,39,0,0
1,0,0,36,0,0
1,0,0,65,0,0
1,0,0,101,0,0
1,0,0,47,6,0
1,0,1,65,0,0
0,1,0,92,5,0
1,1,0,60,0,0
0,0,0,79,11,0
1,0,0,45,0,0
1,0,0,63,0,0
1,0,1,52,0,0
1,0,0,49,0,0
0,0,1,46,19,0
1,1,1,52,0,0
1,0,1,43,0,0
1,0,1,53,0,0
1,0,1,43,0,0
1,0,0,44,0,0
1,0,0,87,0,0
1,1,0,43,0,0
0,1,1,47,0,0
1,0,0,87,0,0
0,0,0,51,0,0
0,1,1,93,33,0
1,0,0,51,0,0
1,1,1,32,1,0
1,0,0,46,0,0
1,0,0,31,0,0
0,0,1,72,0,0
1,0,1,51,0,0
1,0,0,42,0,0
1,0,0,59,0,0
0,1,1,94,118,0
1,1,0,57,0,0
1,0,0,63,0,0
1,1,0,35,0,0
0,1,1,58,0,0
0,0,0,43,1,0
0,1,1,88,0,0
1,0,1,38,5,0
1,0,0,93,1,0
1,0,1,38,0,0
1,0,0,45,0,0
1,0,0,36,0,0
1,0,0,46,0,0
1,0,0,39,0,0
1,0,0,71,0,0
0,1,1,85,2,0
1,0,1,89,0,0
0,0,1,40,0,0
1,0,0,46,0,0
1,0,1,37,0,0
1,0,0,33,0,0
1,0,0,45,0,0
1,0,0,73,0,0
1,1,1,31,0,0
1,0,1,57,0,0
1,0,0,36,0,0
0,0,0,36,0,0
1,0,0,60,0,0
0,0,0,51,0,0
0,1,1,67,1,0
1,0,1,40,0,0
1,0,0,62,0,0
1,0,0,41,0,0
1,0,0,30,0,0
1,0,0,39,0,0
1,0,0,42,0,0
1,0,0,52,0,0
1,0,0,91,3,0
0,1,0,31,0,0
1,0,0,32,0,0
1,1,1,29,0,0
1,1,0,34,0,0
1,1,0,39,0,0
1,1,1,49,17,0
1,0,1,37,1,0
0,0,1,62,6,0
1,0,0,50,0,0
1,0,0,41,0,0
0,1,0,40,1,0
1,0,0,34,0,0
1,0,1,70,0,0
1,0,0,65,0,0
1,1,0,63,0,0
1,1,0,47,0,0
1,0,0,35,0,0
0,0,1,49,1,0
0,0,1,70,15,0
1,1,0,41,0,0
0,0,1,76,0,0
1,0,0,38,0,0
0,1,1,76,2,0
0,1,0,96,0,0
0,1,0,46,1,0
1,0,0,74,0,0
1,0,1,105,0,0
1,0,0,41,1,0
1,1,0,39,0,0
0,1,1,52,0,0
1,0,0,46,0,0
0,1,0,98,0,0
1,1,0,45,0,0
1,0,0,35,0,0
0,1,1,51,0,0
1,0,0,36,0,0
1,0,1,35,0,0
0,1,0,40,1,0
1,1,0,46,0,0
1,1,0,58,0,0
1,0,1,61,0,0
1,1,0,53,0,0
1,0,0,106,0,0
1,1,0,27,0,0
1,1,1,42,0,0
1,0,1,71,35,0
1,1,1,43,0,0
1,0,0,68,1,0
1,0,0,42,0,0
1,1,1,49,0,0
0,0,1,35,0,0
0,1,1,30,1,0
1,0,0,78,1,0
1,0,0,33,0,0
1,0,0,46,0,0
1,0,1,37,0,0
1,1,0,52,0,0
1,0,0,44,5,0
0,1,1,53,3,0
1,0,0,45,0,0
0,0,1,41,1,0
0,1,1,34,1,0
1,0,0,34,0,0
1,1,0,71,0,0
1,0,0,34,0,0
0,0,1,54,4,0
1,0,0,51,0,0
1,0,0,63,0,0
0,0,1,47,0,0
1,0,0,37,0,0
1,0,1,29,0,0
1,1,0,55,0,0
1,1,0,34,0,0
1,0,0,38,0,0
1,0,0,53,0,0
1,0,0,46,0,0
1,0,0,32,0,0
0,1,0,53,0,0
1,0,0,42,0,0
1,0,0,33,0,0
0,1,1,25,0,0
1,0,0,35,0,0
1,0,0,24,0,0
0,0,0,33,1,0
0,1,0,83,10,0
0,1,0,55,0,0
0,0,1,33,0,0
1,0,0,87,0,0
1,1,0,51,0,0
1,0,1,43,0,0
1,0,0,74,0,0
1,0,1,35,0,0
1,0,0,40,0,0
1,0,0,31,0,0
1,0,1,40,0,0
1,1,0,98,0,0
1,0,1,57,7,0
1,0,0,38,0,0
0,1,1,55,1,0
1,0,0,44,0,0
1,0,0,38,2,0
1,0,0,33,0,0
0,1,1,87,9,0
1,0,0,76,0,0
1,1,0,37,2,0
1,0,0,26,1,0
1,0,1,42,0,0
1,0,0,37,0,0
1,1,0,53,4,0
0,1,0,40,1,0
0,0,1,68,0,0
1,0,0,47,0,0
1,0,0,71,0,0
1,0,0,40,0,0
1,0,0,44,0,0
1,0,1,30,0,0
0,1,1,34,0,0
1,0,1,53,0,0
1,0,0,34,0,0
1,0,1,39,3,0
1,0,0,71,0,0
1,0,1,58,0,0
1,0,0,57,1,0
0,1,1,51,4,0
1,0,0,68,0,0
1,0,0,49,0,0
1,0,0,58,0,0
1,0,0,52,2,0
1,0,0,37,0,0
1,0,1,32,0,0
1,0,0,24,0,0
1,0,1,30,0,0
0,0,1,49,0,0
1,0,0,41,0,0
1,1,0,26,0,0
0,0,1,38,0,0
1,0,0,53,0,0
1,0,1,91,0,0
1,0,1,44,0,0
1,0,0,56,0,0
0,0,1,45,0,0
0,1,1,41,0,0
1,0,0,50,0,0
1,1,0,32,0,0
0,0,1,87,5,0
1,0,1,45,0,0
1,0,0,41,0,0
1,0,0,52,0,0
1,0,0,42,0,0
1,0,1,29,0,0
0,0,0,52,0,0
0,1,1,33,0,0
0,1,1,38,2,0
1,0,1,44,0,0
1,0,1,54,0,0
0,0,1,47,3,0
1,0,0,34,0,0
1,0,0,76,0,0
1,1,1,31,0,0
0,1,0,41,4,0
0,1,1,59,0,0
1,0,0,26,0,0
1,1,0,51,0,0
1,0,0,38,0,0
0,1,0,34,2,0
1,0,0,47,0,0
0,1,1,61,1,0
1,0,0,56,0,0
1,0,0,50,0,0
1,0,0,54,0,0
0,0,1,37,0,0
0,0,1,30,0,0
1,1,1,43,0,0
0,1,1,24,0,0
0,1,1,48,2,0
1,1,0,41,0,0
1,0,0,46,0,0
1,0,0,47,0,0
1,1,0,33,0,0
1,0,0,61,0,0
1,1,0,46,0,0
1,1,1,44,0,0
1,0,1,42,0,0
1,0,0,50,0,0
1,0,0,42,0,0
0,0,0,39,1,0
1,0,0,53,0,0
0,0,1,57,2,0
1,1,0,63,0,0
0,1,1,54,0,0
0,1,1,38,1,0
1,0,1,42,0,0
1,0,0,76,0,0
1,0,0,41,0,0
1,0,0,50,0,0
0,1,0,59,4,0
0,0,0,73,18,0
1,1,0,51,0,0
0,1,1,93,0,0
1,0,0,50,0,0
0,0,0,34,0,0
1,0,1,58,0,0
1,0,0,73,6,0
0,0,1,56,0,0
1,0,1,56,0,0
1,0,0,44,0,0
1,0,1,37,0,0
1,0,1,37,0,0
0,0,0,27,0,0
0,0,0,28,0,0
1,0,0,37,0,0
1,0,0,84,6,0
1,0,0,37,0,0
1,0,0,34,0,0
0,0,0,35,0,0
0,0,1,43,0,0
1,0,1,36,0,0
1,0,0,99,0,0
0,0,0,31,0,0
0,1,0,91,0,0
1,0,0,96,0,0
0,0,1,84,68,0
0,1,1,52,1,0
0,1,1,88,434,0
1,0,0,34,0,0
0,0,1,77,130,0
0,0,0,86,38,0
0,0,1,96,53,0
0,0,1,87,142,0
0,0,1,88,88,0
0,1,1,75,65,0
0,1,0,87,147,0
1,1,0,73,944,0
0,0,1,92,264,0
0,1,0,89,96,0
0,0,1,84,62,0
0,1,1,72,185,0
0,0,1,89,174,0
1,0,0,91,0,0
0,1,1,74,69,0
0,1,0,82,121,0
0,1,1,60,5,0
1,0,0,46,0,0
0,1,1,94,41,0
0,0,1,93,139,0
0,0,1,87,84,0
0,1,1,82,57,0
1,0,0,40,0,0
0,1,1,78,90,0
0,0,1,82,83,0
1,0,0,37,0,0
0,1,1,78,65,0
0,1,1,73,48,0
0,0,1,71,79,0
0,0,1,57,66,0
0,0,1,84,55,0
0,0,1,81,191,0
0,1,1,82,25,0
0,0,1,89,136,0
0,1,1,80,55,0
0,1,1,88,39,0
1,1,1,33,144,0
0,0,1,63,72,0
0,1,0,84,60,0
0,1,1,83,135,0
1,1,0,88,61,0
0,0,1,93,132,0
0,1,1,85,44,0
0,1,0,87,23,0
0,1,1,78,73,0
0,0,0,85,33,0
0,0,0,87,29,0
0,1,1,97,43,0
1,0,0,89,135,0
0,1,1,92,53,0
0,1,1,98,38,0
0,0,1,75,124,0
0,1,1,89,64,0
0,1,1,50,23,0
0,0,0,86,84,0
0,0,1,67,46,0
0,1,1,95,7,0
0,1,1,90,133,0
0,1,0,67,57,0
0,0,1,88,70,0
0,0,1,89,25,0
0,1,1,86,81,0
0,0,0,83,61,0
0,1,0,92,115,0
0,1,1,97,64,0
0,1,1,79,242,0
1,0,1,90,413,0
0,0,1,71,36,0
0,1,1,67,27,0
0,0,1,71,38,0
0,1,1,84,104,0
1,0,0,62,0,0
0,1,1,87,90,0
1,0,0,55,6,0
0,1,1,80,63,0
0,0,1,79,41,0
0,1,0,74,6,0
0,0,1,81,23,0
1,1,1,86,22,0
0,1,1,95,58,0
0,1,0,79,100,0
0,1,1,98,39,0
0,0,1,90,18,0
0,0,1,86,34,0
0,0,1,88,25,0
1,0,0,93,270,0
0,1,0,81,35,0
0,0,1,87,44,0
0,0,0,81,69,0
0,1,1,63,15,0
0,1,1,79,14,0
0,0,1,92,48,0
0,0,1,62,13,0
0,1,1,89,43,0
1,1,1,75,76,0
0,1,1,82,57,0
0,0,0,90,12,0
0,0,1,79,48,0
0,1,1,88,2,0
0,1,1,95,13,0
1,0,0,45,0,0
0,0,0,92,60,0
0,1,1,89,4,0
0,1,1,76,81,0
0,0,1,79,39,0
0,1,1,90,25,0
0,1,1,69,12,0
0,0,1,93,55,0
0,1,1,67,106,0
1,0,1,83,328,0
0,1,1,68,12,0
0,1,0,89,30,0
0,0,1,87,56,0
0,0,0,67,88,0
1,1,1,90,90,0
0,1,1,76,29,0
1,0,0,97,29,0
0,0,0,90,105,0
0,0,1,86,52,0
1,0,1,89,2438,0
1,0,1,85,981,0
1,1,1,91,456,0
1,0,0,69,127,0
0,1,1,83,33,0
0,1,1,97,52,0
0,1,1,90,23,0
1,0,1,82,767,0
1,1,0,88,1416,0
0,0,1,84,58,0
1,1,1,86,1855,0
0,0,1,77,29,0
0,0,1,64,30,0
0,1,1,95,23,0
0,0,1,91,31,0
0,1,1,92,47,0
1,0,1,90,973,0
0,1,1,71,31,0
0,0,1,68,10,0
0,1,1,80,91,0
0,0,1,75,38,0
0,0,1,91,53,0
0,1,1,56,37,0
0,1,1,84,37,0
0,1,1,82,68,0
0,1,1,90,71,0
0,0,1,81,32,0
0,1,1,94,82,0
0,1,1,74,25,0
0,0,0,82,11,0
0,1,0,81,12,0
0,0,1,89,25,0
1,0,0,88,232,0
0,0,1,90,43,0
0,0,1,90,31,0
1,0,0,64,9,0
0,0,1,75,262,0
0,0,1,85,119,0
1,0,1,76,22,0
1,1,0,90,123,0
0,0,0,84,24,0
1,1,1,93,146,0
0,0,0,82,26,0
0,1,1,83,12,0
1,0,0,80,103,0
0,0,1,96,25,0
0,0,1,74,26,0
0,0,0,78,19,0
0,1,1,82,22,0
0,1,0,72,5,0
0,0,0,76,44,0
0,1,1,96,4,0
0,0,1,60,39,0
0,1,1,88,11,0
1,1,0,68,0,0
0,0,1,99,12,0
0,1,1,82,38,0
0,0,1,90,209,0
0,1,1,81,41,0
1,0,1,89,419,0
0,1,1,82,84,0
0,0,1,86,29,0
0,1,1,70,37,0
0,1,1,90,15,0
0,1,1,86,6,0
0,0,1,78,5,0
0,0,1,94,56,0
0,1,0,93,46,0
0,1,1,81,41,0
0,0,1,67,14,0
0,0,1,62,40,0
0,0,1,99,73,0
0,1,1,91,21,0
0,0,1,73,7,0
0,1,1,63,35,0
0,1,1,82,25,0
0,1,1,78,38,0
0,0,1,68,27,0
0,1,1,79,3,0
0,1,1,87,127,0
0,0,1,58,16,0
1,1,0,74,148,0
0,1,1,84,20,0
1,1,0,43,1,0
1,0,0,59,9,0
0,0,1,71,33,0
0,1,1,95,19,0
0,0,1,89,27,0
0,1,1,86,344,0
0,0,0,67,16,0
0,1,1,62,24,0
1,1,1,86,11,0
0,1,1,89,62,0
0,1,1,82,9,0
0,1,1,94,41,0
0,1,1,94,26,0
0,1,1,64,24,0
0,0,1,84,88,0
0,0,1,82,26,0
0,1,1,51,12,0
0,1,1,94,101,0
0,0,0,101,6,0
1,0,1,62,499,0
0,1,1,96,21,0
0,0,1,81,29,0
0,1,1,90,42,0
1,0,0,50,0,0
0,0,1,88,33,0
1,1,1,32,3,0
1,0,0,40,0,0
0,1,1,35,0,0
1,0,0,48,1,0
1,0,0,42,0,0
0,0,1,92,15,0
1,0,0,57,0,0
0,0,0,49,1,0
1,0,0,39,0,0
1,1,0,78,0,0
0,0,0,42,1,0
0,1,0,83,40,0
1,0,0,50,0,0
0,1,1,54,1,0
1,0,0,41,0,0
1,0,1,76,17,0
1,1,0,47,0,0
1,1,0,31,0,0
1,0,0,39,0,0
1,0,0,57,0,0
1,0,0,44,0,0
1,0,0,26,1,0
0,1,1,67,14,0
0,1,1,74,20,0
0,0,1,50,3,0
1,0,0,35,0,0
1,0,0,75,0,0
1,0,0,41,0,0
1,0,1,32,3,0
0,0,0,70,13,0
1,0,0,45,0,0
0,0,1,78,9,0
0,1,1,71,6,0
1,1,0,44,0,0
0,0,1,59,0,0
1,0,1,49,0,0
0,0,1,68,32,0
0,1,1,89,10,0
1,1,1,34,0,0
0,0,0,64,30,0
0,1,1,70,62,0
0,0,1,34,0,0
1,0,0,69,0,0
1,0,0,35,0,0
1,0,0,79,1,0
0,1,1,87,1,0
1,0,0,41,0,0
1,0,0,108,0,0
1,0,1,82,1,0
0,0,1,54,0,0
1,0,0,33,0,0
1,0,1,53,0,0
1,1,0,36,0,0
0,1,1,57,6,0
1,0,0,33,0,0
0,1,1,71,0,0
1,0,0,41,0,0
1,0,0,71,0,0
1,0,0,37,0,0
1,0,1,39,0,0
1,0,0,47,0,0
1,1,1,42,0,0
1,0,0,41,0,0
1,0,1,69,5,0
0,0,1,63,0,0
0,1,0,82,26,0
1,1,0,75,1119,0
1,0,0,54,0,0
1,0,1,38,0,0
1,0,0,28,0,0
0,1,0,57,0,0
0,0,1,97,36,0
0,0,1,90,29,0
0,1,1,74,1,0
1,0,0,37,0,0
0,1,0,77,44,0
1,0,1,39,0,0
1,0,1,42,0,0
1,0,0,60,0,0
0,1,0,35,9,0
0,1,1,58,33,0
1,0,0,33,0,0
0,1,0,66,102,0
1,0,0,42,0,0
1,0,0,42,0,0
0,0,0,40,0,0
1,0,1,40,0,0
0,0,0,33,0,0
1,0,0,54,0,0
1,0,0,98,0,0
1,1,0,80,0,0
1,0,0,41,0,0
0,0,1,75,7,0
1,0,0,37,0,0
1,0,0,61,0,0
1,0,1,51,0,0
1,0,0,40,0,0
1,0,0,37,0,0
1,1,1,43,0,0
1,0,0,44,0,0
1,1,0,39,0,0
1,0,0,29,0,0
1,0,0,81,271,0
0,0,0,40,0,0
1,0,0,42,0,0
1,0,0,32,0,0
0,1,1,84,26,0
1,1,0,37,1,0
1,0,0,73,0,0
0,1,1,54,2,0
0,0,1,47,1,0
0,1,1,84,34,0
1,0,1,58,26,0
1,0,0,46,0,0
1,0,0,31,0,0
0,0,0,51,0,0
